,Attention,Mediation,Raw,Delta,Theta,Alpha_1,Alpha_2,Beta_1,Beta_2,Gamma_1,Gamma_2,isConfusedReality
2662,0.91,0.38,0.5008547008547009,0.00206724408237192,0.0033828880721195166,0.0005635229821753009,0.0010148380733417182,0.0032488117815082764,0.0035633387566421353,0.0028410574371167626,0.0006342188908216287,0.0
2663,0.88,0.51,0.49743589743589745,0.0037972208873635763,0.0015822274530925581,0.00580092893697813,0.004004283560704919,0.0036627566669007986,0.003963249536425612,0.0018397925480543775,0.0013300052295241874,0.0
2664,0.8,0.5,0.5067155067155067,0.0015261533494020884,0.005369067270433226,0.007705373833992845,0.005576692552248919,0.006276603216969867,0.004057453443517465,0.0020557615823534035,0.0029315006509088616,0.0
2665,0.75,0.51,0.503052503052503,0.0011041278033608168,0.0010841865359392377,0.007573982465091868,0.0074519795734336635,0.0045487111048675985,0.005408519801357387,0.002144481256067792,0.0016155891745140436,0.0
2666,0.54,0.75,0.5018315018315018,0.0018591322619989077,0.012360923403767224,0.01352966123655337,0.014461442545119484,0.004236847650488164,0.002781142444208496,0.0016370047224214894,0.001193518357113451,0.0
2667,0.54,0.61,0.5125763125763125,0.0034120248271095285,0.004530244016776465,0.003145363381079497,0.00431109507125009,0.011326356208002623,0.004510239964700884,0.0008633691676320212,0.001984252085319131,0.0
2668,0.5,0.63,0.5247863247863248,0.0034425478940975705,0.0033523007794772565,0.004027875408864391,0.015844061083024965,0.018042190536395775,0.002184922877388449,0.0008922664327847078,0.0014776187491423209,0.0
2669,0.54,0.5,0.4945054945054945,0.0027299225697899835,0.0014266312253036703,0.000886891740081594,0.003837110622266845,0.005296059563110206,0.004693177874601837,0.0029804740672393732,0.0008174376815034325,0.0
2670,0.63,0.54,0.5094017094017094,0.0006402276364929752,0.00418181485711246,0.01529176548392536,0.004633640505412961,0.0025651471517875958,0.003154919236863265,0.0020400455258668547,0.001975350767553213,0.0
2671,0.63,0.57,0.5184371184371185,0.001187877045013956,0.002475908351162068,0.0016562612002017588,0.004942418756410345,0.0065060523050268085,0.0037073795694212903,0.001406333570764079,0.0007885083987642004,0.0
2672,0.7,0.53,0.5020757020757021,0.0018475284514084126,0.003164122435612918,0.0028059356780853065,0.004369113914590363,0.007642059422631172,0.0029586104498266954,0.0012963211753582373,0.001405666430534487,0.0
2673,0.57,0.6,0.5142857142857142,0.002222634241583769,0.002738560103198866,0.0032344175311123814,0.008271126971780224,0.009916883238509986,0.002237798618788392,0.0021794621559894653,0.0015176746790889501,0.0
2674,0.61,0.57,0.5081807081807082,0.0023654115631972536,0.002613551168052238,0.0010029541159441236,0.014419157625396913,0.004687317084591791,0.0030953580568955134,0.000998730041241974,0.0017639444706126703,0.0
2675,0.54,0.61,0.515995115995116,0.000810248687318927,0.005517016675061549,0.001972330437613553,0.011963682170809441,0.00600594694575168,0.004031319456388757,0.0018560155741050087,0.0019011731195039,0.0
2676,0.47,0.64,0.5086691086691086,0.0035505137839395694,0.0077485591556577344,0.005327920008934613,0.010734469388176546,0.004201259628667088,0.002699093879967205,0.0009079824892712566,0.002145959358066634,0.0
2677,0.43,0.54,0.4993894993894994,0.0019078178151285942,0.007728943391898025,0.002619797905475589,0.0036630540922460274,0.008587015054669756,0.0022438762902136727,0.0013819990316881327,0.002766826272239386,0.0
2678,0.51,0.51,0.505006105006105,0.0023242937126265856,0.00046313150707248023,0.002638046706711836,0.006132296729998987,0.004387628479782726,0.003835618436494715,0.000996702162985645,0.0020116978150973765,0.0
2679,0.56,0.56,0.505982905982906,0.0010352617100737472,0.0015799001590871688,0.0024066519070362266,0.008041018338871346,0.005264217648849242,0.0030607153297714127,0.0005688198509002512,0.0010837354380004672,0.0
2680,0.66,0.47,0.5103785103785103,0.0016606061982006525,0.004107341448940001,0.002980394217903826,0.0013423003586351214,0.005336330219381424,0.0034995232066766867,0.0009632421717562186,0.0026763295416192237,0.0
2681,0.69,0.48,0.5157509157509158,0.005869762361526809,0.006942650488648623,0.004114009750699477,0.0013413169884090152,0.002757135164243403,0.002925791024130179,0.0031467600842583414,0.0017832306591054918,0.0
2682,0.63,0.47,0.515995115995116,0.0017451122101096938,0.0037938216993568356,0.004884839114918541,0.006068377665302076,0.001621128046639039,0.003803406777940727,0.0018134301307221022,0.0020732652629783066,0.0
2683,0.57,0.35,0.5045177045177045,0.0011901473557816616,0.010270680916355392,0.0038986738961117643,0.004977820084550172,0.003944651260799326,0.004588641926087007,0.001217233923361411,0.0028461963556521514,0.0
2684,0.53,0.51,0.49474969474969477,0.0029561968763046403,0.0025021735263657478,0.0017496950625313424,0.02125358069683581,0.006896584018168622,0.003638701882315617,0.0016947992527268625,0.0019568063555408847,0.0
2685,0.48,0.64,0.5067155067155067,0.008189515452617984,0.0039996209835476935,0.008943372509859828,0.0047486948218674,0.010136967057666642,0.0020761325588759226,0.0014119102359689837,0.0014650085489739378,0.0
2686,0.5,0.66,0.5111111111111111,0.001149281761962961,0.002364863180047776,0.000819006199482756,0.011149451623593412,0.002551099248437171,0.0036745601437247737,0.0018332019437213088,0.001746141835080835,0.0
2687,0.54,0.69,0.5086691086691086,0.0014277732161348464,0.005957207712652334,0.0025577519812723503,0.006757720193802604,0.0036665027744609115,0.005045682817268123,0.0021505648908367787,0.003797153803644348,0.0
2688,0.63,0.54,0.5013431013431013,0.0019254757877663043,0.002827329745975859,0.002518334570602057,0.0030130463727897523,0.005249233218608789,0.004048944703522071,0.0014387796228653412,0.0048371244292957204,0.0
2689,0.75,0.48,0.5098901098901099,0.0017047511297949279,0.0022275528337298046,0.003348290050826561,0.003078932177938876,0.00792863665097984,0.0032612784868056794,0.0038615871696142724,0.003461870834461452,0.0
2690,0.74,0.43,0.5069597069597069,0.0006263535151347745,0.0028921615075545625,0.0035855244668977697,0.003173335719645082,0.0025473531408770574,0.003041266781210514,0.0015269923270156477,0.0019597734614628572,0.0
2691,0.77,0.53,0.5010989010989011,0.00443391692932901,0.002111188133460337,0.004587018678742993,0.008367497253938644,0.001881482522066915,0.005107067298663459,0.0025987259854854615,0.0018470234364279011,0.0
2692,0.78,0.57,0.5164835164835165,0.0020755685551868404,0.002369185297486356,0.0065367206028236,0.002187998753086553,0.004924258387768959,0.005126515847224358,0.0020446082519435947,0.001728339199549,0.0
2693,0.74,0.66,0.5010989010989011,0.0020513519069979805,0.0029819285620481515,0.006358612302757831,0.006286685855497679,0.005445903865514738,0.002766556032787822,0.002202275786373165,0.0017587520352492184,0.0
2694,0.7,0.66,0.5001221001221001,0.002283428118807885,0.0027558485729531866,0.004527162610688104,0.0015655253999612552,0.005305424832010489,0.0021812762745332804,0.003586809665881709,0.0025917670228430066,0.0
2695,0.67,0.56,0.5118437118437118,0.0016268037934370361,0.006421669102013608,0.0030168918203763197,0.008336029406703242,0.004241530284938306,0.005841250006837381,0.0016370047224214894,0.0014546236782470338,0.0
2696,0.66,0.47,0.5081807081807082,0.0028457084189429686,0.002487877291761213,0.0013219431615537176,0.002248967707105145,0.00806349652314392,0.0032041483754080397,0.0014595653749927124,0.0030642786409171324,0.0
2697,0.69,0.44,0.5015873015873016,0.000641741177004779,0.003929469692813815,0.005998015990329595,0.005437053980141822,0.003585024935028447,0.004079940827791003,0.0022808560688059093,0.002097002110354087,0.0
2698,0.74,0.54,0.5145299145299145,0.0026898137462271847,0.0009907623051514654,0.003052659470799363,0.008374380845521388,0.002847041745686123,0.0032782959667964654,0.0024081054293905464,0.0011697815097376709,0.0
2699,0.87,0.51,0.513064713064713,0.00054865843552885,0.001194234295336934,0.0010927382180264578,0.003708289122646918,0.003614057268619325,0.006706102650654838,0.0030377616279806644,0.003234887231430553,0.0
2700,0.91,0.64,0.5147741147741147,0.001237823881903479,0.0008132230195974779,0.0024081118111351266,0.009997925088822916,0.006315000819461029,0.00633840352942535,0.0018529737567205152,0.0021622784406374828,0.0
2701,0.9,0.64,0.5028083028083028,0.0022920048483747726,0.0030810047925632984,0.003971669101056751,0.006564979629485766,0.0039287303036688445,0.0036405251837432016,0.002180983064681712,0.0035330813765887927,0.0
2702,0.56,0.75,0.5062271062271062,0.003070721441697789,0.002437674235359243,0.004145397688825821,0.0024662925270746406,0.003181381845426237,0.003345150352474554,0.0007006319375616284,0.002851388791015603,1.0
2703,0.54,0.74,0.5184371184371185,0.00407495557127956,0.006107484411286046,0.009469667937513184,0.005932672574099405,0.004304277586570204,0.0030084473555139976,0.0013723666099705704,0.0009635676481605798,1.0
2704,0.54,0.61,0.5218559218559219,0.002118199946269312,0.00637312839847263,0.0043001475233091935,0.006316186962280868,0.017604832478752545,0.0032327134311068593,0.0016760413788558205,0.0016185562804360162,1.0
2705,0.5,0.56,0.5089133089133089,0.000683868054583316,0.003560759828245702,0.007746981100811488,0.0033532924710225377,0.006328112195921425,0.0018275557975819376,0.001387575696893037,0.001499872043557115,1.0
2706,0.48,0.63,0.5084249084249084,0.0008705380510391086,0.005069843755454596,0.017421035612170635,0.006032976337162249,0.006997728922291681,0.008429122499721947,0.0015513268660915943,0.0031362309595249663,1.0
2707,0.53,0.57,0.5013431013431013,0.002299068037429857,0.003625924060396604,0.005249085187594027,0.0018615198380192563,0.005727798459413266,0.002246307358783785,0.0024542396597220287,0.004709538874650901,1.0
2708,0.66,0.56,0.48644688644688644,0.004490422441769682,0.005691563725465749,0.007452810424883189,0.00424422589587486,0.006053709817143125,0.01820748805585623,0.004335603712031148,0.0038950682990694413,1.0
2709,0.7,0.57,0.5091575091575091,0.0031955885339215962,0.005045573403684106,0.002028536745421193,0.02255064602507004,0.007230924117908735,0.005235306165736885,0.0024527187510297818,0.002834327931964261,1.0
2710,0.8,0.35,0.5023199023199023,0.0032649591407126,0.002675723165053353,0.0014737731878392908,0.0007424445207102686,0.00835007375149259,0.004908327443056777,0.0019133031348462996,0.0018002915181568337,1.0
2711,0.8,0.43,0.5096459096459096,0.0006768048655282319,0.0042892028519325685,0.008559417731849196,0.00991138850892556,0.005610732598159724,0.0039170592335934775,0.002032440982405621,0.0009791449542509356,1.0
2712,0.53,0.5,0.43614163614163615,0.06054010693163716,0.031061063207642833,0.02063355458179952,0.027026947294305992,0.009977757486361828,0.003977228180703758,0.000955130658730903,0.0020962603338735937,1.0
2713,0.43,0.29,0.5128205128205128,0.21134070679819333,0.08245203696407821,0.01835829404366427,0.013815368306567634,0.009730514387394348,0.011199932902507466,0.00358478178762538,0.0028795762972743423,1.0
2714,0.35,0.35,0.5133089133089133,0.0029201241607733183,0.004150562623325803,0.001473043235789841,0.0017789167390263258,0.005723115824963124,0.0030661852340541653,0.000803039789506237,0.0027801782488882623,1.0
2715,0.37,0.38,0.5089133089133089,0.0025752891808340367,0.0020633123710637564,0.005675377184472752,0.008182623651430656,0.004068272810283065,0.002759262827077485,0.0026261023419459012,0.0012217058633721902,1.0
2716,0.51,0.29,0.505006105006105,0.009972466175522771,0.007570687399531549,0.0018861960957784684,0.00849140190242804,0.012344360937463416,0.0051629818757760425,0.002190615486399274,0.0029485615099602036,1.0
2717,0.6,0.35,0.5177045177045178,0.004774968057988782,0.007504193285091853,0.0006233790502301904,0.0057507490822697365,0.0041422584345953035,0.003176191086851748,0.0035954281484711064,0.0027008081654754973,1.0
2718,0.56,0.35,0.5145299145299145,0.009333499822789632,0.008281841953464094,0.0025891399193986946,0.002752453262871579,0.005880452342487884,0.0038757310679015684,0.0036522087396483154,0.0016771566223949736,1.0
2719,0.54,0.35,0.5118437118437118,0.006504944862980438,0.005450190090049654,0.010671169010907674,0.014161514626157059,0.0037966800121748494,0.004389902070480324,0.004451699742205976,0.004196229550149653,1.0
2720,0.44,0.5,0.5211233211233212,0.1030852262049359,0.017873285490817993,0.012824527556784794,0.06015472347137557,0.01093488796797078,0.0077040562986859466,0.0075487768091842605,0.004743660592753585,1.0
2721,0.41,0.53,0.5089133089133089,0.05969756938006642,0.017920828782642378,0.011275569307852167,0.00442319927702621,0.008718128819273724,0.005534935367003228,0.003141183419053437,0.0027304792246952226,1.0
2722,0.43,0.8,0.5081807081807082,0.0018238163167234875,0.0015682636890602222,0.006389270288834727,0.009976290943848576,0.003116761490014282,0.003139117291157535,0.0010641291150085804,0.0015636648208795243,1.0
2723,0.35,0.77,0.5020757020757021,0.0037999957116352165,0.003422784540783334,0.007341857713366809,0.007247438566403549,0.006060265505373323,0.0010611614308540284,0.0005941683291043622,0.0005837780901480957,1.0
2724,0.47,0.7,0.5167277167277168,0.002453449169633837,0.0036046459437759017,0.003172371606909142,0.009754049272748548,0.0028030249818547914,0.004386863234767684,0.001496067183606632,0.0023796189494219707,1.0
2725,0.56,0.78,0.5028083028083028,0.0017980861280228243,0.0023173198882233937,0.0015883756596029206,0.007294640337256653,0.0048399709676664095,0.0042616632034069,0.000750314954841686,0.0010184591077170716,1.0
2726,0.6,0.64,0.514041514041514,0.003570442067344985,0.003667482881921414,0.0036300515419142114,0.0041852236823084815,0.0038781578516073143,0.004146795213469092,0.001721161670059138,0.001126016697388576,1.0
2727,0.66,0.64,0.5108669108669108,0.0005582441921036068,0.002452302940535976,0.005949839155065904,0.003269706001803501,0.002077216642082836,0.0017363907262027255,0.0006570325550505576,0.0018366385657009974,1.0
2728,0.66,0.69,0.5062271062271062,0.003406475178566248,0.0010742124187732834,0.0020000686154926484,0.0058943211352812585,0.0017381939078925804,0.0022213889059401336,0.0012496799754626732,0.0017772964472615466,1.0
2729,0.56,0.66,0.5118437118437118,0.003103010305949602,0.009524616952342005,0.006072471099373482,0.005380018507027655,0.0027206106155322984,0.0026729598928384975,0.0016385256311137362,0.001878919825089106,1.0
2730,0.53,0.7,0.4998778998778999,0.0016078845370394894,0.003488613714078633,0.003501579981211034,0.009008654641359961,0.002570766313127766,0.0032691794596585444,0.0020075994737655924,0.0013856384655611725,1.0
2731,0.61,0.67,0.5098901098901099,0.006367969446662201,0.0033592826614934246,0.001797141945745584,0.009739298719356955,0.0007857460607337689,0.005010432323001495,0.002232186990654016,0.0015176746790889501,1.0
2732,0.57,0.57,0.5157509157509158,0.002631037923018807,0.0024479808230973956,0.003024921292920268,0.003155635055575168,0.006547259488188055,0.00220680249451946,0.0004664119989556427,0.00140640820701498,1.0
2733,0.69,0.53,0.49792429792429793,0.0006624262306660966,0.0052247750420990864,0.0009540473286309822,0.005501956415064838,0.0027599447449134884,0.005109498367233571,0.0006854228506391618,0.0048423168646591725,1.0
2734,0.78,0.44,0.5062271062271062,0.0010140721429084951,0.0031335351429706577,0.000858423610153049,0.0050260052256293816,0.0007370466624522957,0.0056577043297939,0.0017034177353162604,0.0010614821435856734,1.0
2735,0.66,0.47,0.49523809523809526,0.001897223031545968,0.0033872101895580965,0.008030202495998038,0.0015566750679262985,0.003084919575753319,0.0015291421306006501,0.00151381111834951,0.0016422931278117965,1.0
2736,0.74,0.47,0.5079365079365079,0.0023853398466026693,0.0014568860473737318,0.0018066313223884323,0.0058146681469666475,0.007680457025122334,0.004082979663503644,0.0009495539935259987,0.002476049891886078,1.0
2737,0.64,0.61,0.49865689865689866,0.0025455228841018964,0.003739628996088484,0.004138828120380772,0.010010708901762299,0.0027730561213738848,0.0022572471673492907,0.0010808591106232937,0.0014486894664030889,1.0
2738,0.47,0.78,0.5094017094017094,0.01067172189197609,0.004613361659826084,0.0007547704191311673,0.021759032993054456,0.0011453723865046475,0.001656165463389019,0.002685417780943521,0.0020717817100173205,1.0
